StartTime,EndTime,Device,SensorName,TotalCount
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #1 N1,928
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #2 N2,928
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #3,928
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #4,952
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #5,963
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #6,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #7,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #8,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #9,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #10,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #11,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #12,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #13,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #14,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #15,0
2021-05-27 14:30:41.099071,2021-05-27 15:00:41.099148,skywave,Sensor #16,0
